baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R30W7	R8W7	R14W7	R2W7	R16W7	R10W7	R4W7	R18W7	R6W7	R12W7	R20W6	R1W7	R9W7	R3W7	R17W7	R19W7	R23W7	R11W7	R21W7	R7W7	R29W7	Significant	Description	Symbol	KO	Phylum
0.561367545421823	-1.35170130364801	3.06711412160089	-0.440707860893838	0.65942450495229	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	11	0	6	0	0	0	No	type VI secretion system protein VasD	vasD, lip	K11906	K11906
0.276091832283276	-2.01925654788917	3.08429042169818	-0.654690794901664	0.512666853062155	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	No	5-carboxymethyl-2-hydroxymuconate isomerase [EC:5.3.3.10]	hpaF, hpcD	K01826	K01826
0.412136783484446	1.86208228707555	3.09586396674532	0.601474194950872	0.547524194181883	NA	0	0	0	0	0	0	0	12	22	0	0	0	0	0	0	0	0	0	0	0	0	No	toxin coregulated pilus biosynthesis protein J [EC:3.4.23.43 2.1.1.-]	tcpJ	K10966	K10966
1.92849345148845	-2.05061295553489	2.48336383803143	-0.825740040235271	0.408951573620966	NA	0	0	0	0	0	0	0	5	11	0	0	0	0	12	0	15	0	12	0	0	0	No	coproporphyrinogen III oxidase [EC:1.3.3.3]	CPOX, hemF	K00228	K00228
0.379626269389504	-2.47152721664865	3.06827986843484	-0.805509054788213	0.420525983303255	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	No	AraC family transcriptional regulator, 4-hydroxyphenylacetate 3-monooxygenase operon regulatory protein	hpaA	K02508	K02508
1.04664863704323	-3.92079393532325	3.04044897011045	-1.28954439751075	0.197208891820359	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21	0	33	0	0	0	No	Cu(I)/Ag(I) efflux system periplasmic protein CusF	cusF	K07810	K07810
2.30971151061692	-1.43114209026704	2.4612461270677	-0.581470530122107	0.560923374406073	NA	0	0	0	0	0	0	0	11	8	0	0	0	0	10	0	22	0	16	0	0	0	No	tRNA-uridine aminocarboxypropyltransferase [EC:2.5.1.25]	DTWD2, tapT	K05812	K05812
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	penicillin G amidase [EC:3.5.1.11]	pac	K01434	K01434
0.523639194062296	-2.92964366840304	3.05637580742168	-0.958535158303865	0.337792971529602	NA	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	10	0	15	0	0	0	No	uncharacterized protein	K09786	K09786	K09786
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	No	hydrogenase-4 component I [EC:1.-.-.-]	hyfI	K12144	K12144
2.74000594672656	-2.67676833064845	2.56457977230587	-1.04374539624545	0.296603200670799	NA	0	0	0	0	0	0	0	0	32	0	0	0	0	15	0	13	0	18	0	0	0	No	formate hydrogenlyase subunit 7	hycG	K15832	K15832
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	13	0	0	0	No	PKHD-type hydroxylase [EC:1.14.11.-]	K07336	K07336	K07336
0.769993154135085	-3.48123111380851	3.04620553220437	-1.14280900517219	0.253117899109487	NA	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	13	0	0	0	0	0	No	MarR family transcriptional regulator, temperature-dependent positive regulator of motility	hosA	K22489	K22489
0.947820525166909	-1.65762806426157	3.04502622663023	-0.544372343911131	0.586185273135066	NA	0	0	0	0	0	0	0	9	10	0	0	0	0	7	0	0	0	32	0	0	0	No	sigma factor-binding protein Crl	crl	K11926	K11926
1.85652847164699	-2.05314145443222	2.71629057797464	-0.755862230307889	0.449731801192579	NA	0	0	0	0	0	0	0	0	11	0	0	0	0	9	0	17	0	17	0	0	0	No	regulator of ribonuclease activity B	rraB	K09893	K09893
1.43185220428663	-4.3708147277049	3.03610824570411	-1.43961096706263	0.149977495072882	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	24	0	19	0	0	0	No	chorismate lyase [EC:4.1.3.40]	ubiC	K03181	K03181
1.01157350738295	-3.87258461148329	3.04099879762474	-1.27345811991379	0.202855524712582	NA	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	20	0	14	0	0	0	No	uncharacterized protein	K09915	K09915	K09915
0.249934165191481	-1.887433347222	3.08920028699618	-0.610977978723828	0.541214159050854	NA	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	20	0	0	0	No	reactive chlorine resistance protein C	rclC	K21741	K21741
0.782010741014037	-3.50175358985891	3.04589633881679	-1.14966275944217	0.250282798334015	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	11	0	17	0	0	0	No	pilus assembly protein HofO	hofO	K12290	K12290
0.876011015057464	0.607293253958832	3.06277524356938	0.198282017341595	0.842824420450739	NA	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	15	0	0	0	No	flagellar brake protein	ycgR	K21087	K21087
1.10344503781976	-3.99574957531076	3.03962951304846	-1.31455151299127	0.188660674771944	NA	0	0	0	0	0	0	0	0	14	0	0	0	0	15	0	0	0	14	0	0	0	No	formate-dependent nitrite reductase complex subunit NrfF	nrfF	K04017	K04017
2.97006486985348	-2.00362185175006	2.57102219588831	-0.779309433794208	0.435797458846307	NA	0	0	0	0	0	0	0	0	24	0	0	0	0	16	0	18	0	28	0	0	0	No	dTDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase [EC:2.4.1.325]	wecF, rffT	K12582	K12582
2.37149768150295	-1.40228476587428	2.45484997543652	-0.571230331753748	0.567843520015315	NA	0	0	0	0	0	0	0	12	7	0	0	0	0	15	0	18	0	16	0	0	0	No	enterobacterial common antigen polymerase [EC:2.4.1.-]	wzyE, rffT	K02853	K02853
4.40488680990826	-1.00844876418884	2.00642382768346	-0.502610041943705	0.61523846766616	NA	0	0	0	0	0	0	0	9	7	0	0	0	0	15	0	42	0	39	2	9	0	No	glucarate dehydratase-related protein	gudX	K13918	K13918
1.82316327314969	-1.29388075228981	2.527980032214	-0.51182396055424	0.608774219515545	NA	0	0	0	0	0	0	0	6	8	0	0	0	0	10	0	12	0	17	0	0	0	No	ferredoxin	yfaE	K11107	K11107
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	type III secretion system export apparatus protein	spaP	K22507	K22507
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	type III secretion system export apparatus protein	spaQ	K22508	K22508
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	type III secretion system export apparatus protein	spaR	K22509	K22509
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	type III secretion system export apparatus switch protein	spaS	K22510	K22510
0.804504633170494	-3.54407357956006	3.04527232912049	-1.16379528545601	0.244506983201728	NA	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	14	0	0	0	0	0	No	flagellar protein FlhE	flhE	K03516	K03516
0.594741633546456	-0.511586964471821	3.0768077457946	-0.166271995762836	0.867942903401098	NA	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	31	0	21	0	0	0	No	two-component system, CitB family, response regulator CitB	dpiA, citB	K07702	K07702
0.845157060684666	-3.61244901919129	3.0443016688119	-1.18662649506779	0.235374980278209	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	7	0	18	0	0	0	No	DeoR family transcriptional regulator, L-fucose operon activator	fucR	K02430	K02430
1.08485686348591	-2.28037036582222	3.04127627554542	-0.749807041260419	0.453370927361324	NA	0	0	0	0	0	0	0	7	9	0	0	0	0	13	0	0	0	37	0	0	0	No	uncharacterized protein	K09894	K09894	K09894
2.25357201934153	-1.35701007884902	2.47474754486819	-0.548342832650954	0.583456521918208	NA	0	0	0	0	0	0	0	5	9	0	0	0	0	11	0	18	0	23	0	0	0	No	ecotin	eco	K08276	K08276
1.17128085013185	-0.755794505506839	2.89010467115745	-0.261511118628154	0.793698376344485	NA	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	10	0	12	0	0	0	No	TetR/AcrR family transcriptional regulator, copper-responsive repressor	comR	K22041	K22041
0.959517585446778	-2.05158250594896	2.90616763268942	-0.70594086964295	0.480224910160613	NA	0	0	0	0	0	0	0	7	5	0	0	0	0	4	0	11	0	0	0	0	0	No	MqsR-controlled colanic acid and biofilm protein A	mcbA	K13650	K13650
2.79273042100396	-1.15798819979662	2.24743314639979	-0.515249230728676	0.606378871040021	NA	0	0	0	0	0	0	0	12	11	0	0	0	0	16	0	13	0	25	2	0	0	No	NADH oxidoreductase Hcr [EC:1.-.-.-]	hcr	K11933	K11933
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	type VI secretion system protein VasI	vasI	K11909	K11909
2.21885033853984	-1.6342538532245	2.46294804745818	-0.663535657973415	0.506987549983469	NA	0	0	0	0	0	0	0	7	12	0	0	0	0	12	0	16	0	17	0	0	0	No	protein Xni	xni	K01146	K01146
1.99341992007998	-0.416625626985579	2.76270075529639	-0.150803747451425	0.88013053003817	NA	0	0	0	0	0	3	0	0	9	0	0	0	0	10	0	0	0	36	0	0	0	No	propionyl-CoA synthetase [EC:6.2.1.17]	ACSS3, prpE	K01908	K01908
2.44561205984089	-1.4827496867357	2.45100382104483	-0.6049560894212	0.545208173231002	NA	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	25	7	16	0	0	0	No	enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-]	entD	K02362	K02362
0.171723659785186	1.03951312889641	3.1081157541338	0.334451227408072	0.738039088775062	NA	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	17	0	0	0	0	0	No	primary-amine oxidase [EC:1.4.3.21]	AOC3, AOC2, tynA	K00276	K00276
2.04011075500702	-3.10196585779203	2.64339583094668	-1.1734776235465	0.240604325024511	NA	0	0	0	0	0	0	0	0	10	0	0	0	0	12	0	26	0	10	0	0	0	No	3-hydroxypropanoate dehydrogenase [EC:1.1.1.-]	rutE	K09019	K09019
2.06477428643592	-1.94361667955675	2.68825120130063	-0.723004114576936	0.469677356328374	NA	0	0	0	0	0	0	0	0	13	0	0	0	0	11	0	16	0	20	0	0	0	No	c-di-GMP phosphodiesterase [EC:3.1.4.52]	yhjH	K21086	K21086
0.720620080264137	-1.06646205240647	3.05891005715097	-0.348641193262074	0.727358698086265	NA	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	0	10	0	0	0	No	cell division activator	cedA	K15722	K15722
0.392753688158042	-2.51834413767775	3.06688605056516	-0.821140432398418	0.411566281807557	NA	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0	0	0	0	0	0	0	No	deubiquitinase [EC:3.4.22.-]	elaD, sseL	K18015	K18015
0	0	0	0	1	NA	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	22	0	0	0	0	0	No	3-oxo-5,6-didehydrosuberyl-CoA/3-oxoadipyl-CoA thiolase [EC:2.3.1.223 2.3.1.174]	paaJ	K02615	K02615
0.513025037747739	2.17641282628925	3.08833190043636	0.704721155774007	0.480983783036205	NA	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	19	0	9	0	0	0	No	copper resistance protein C	copC, pcoC	K07156	K07156
1.66010408256451	-1.56903289423909	3.01509426283116	-0.520392650266854	0.602789931681653	NA	0	0	0	0	0	0	0	17	20	0	0	0	0	9	0	0	0	30	0	0	0	No	NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator	nosR	K19339	K19339
2.2239134456407	-0.512863245696295	2.72010461920789	-0.1885454118473	0.850449120299338	NA	0	0	0	0	0	0	0	0	11	0	0	0	0	5	0	13	0	39	0	0	0	No	putative thiamine transport system permease protein	ynjC	K05778	K05778
1.74074796250979	-0.817047256926362	2.77779115458999	-0.294135596038702	0.768654291607848	NA	0	0	0	0	0	0	0	11	0	0	0	0	0	8	0	17	0	15	0	0	0	No	HMP-PP phosphatase [EC:3.6.1.-]	cof	K11938	K11938
1.11058758266833	-1.6280569621811	3.03694884534942	-0.5360831034985	0.591901117096876	NA	0	0	0	0	0	0	0	11	7	0	0	0	0	12	0	0	0	0	0	0	0	No	serine/threonine protein phosphatase 2 [EC:3.1.3.16]	pphB	K07314	K07314
1.42269495725154	-2.19727651338076	3.03067338309895	-0.725012640964296	0.468444275452971	NA	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	10	0	12	0	0	0	No	manganese/iron transport system permease protein	sitC	K11605	K11605
2.38403712171322	-2.11429662775927	2.42486888718128	-0.871922040377606	0.383250908910173	NA	0	0	0	0	0	0	0	9	9	0	0	0	0	13	0	26	0	11	0	0	0	No	DNA polymerase III subunit psi [EC:2.7.7.7]	holD	K02344	K02344
2.82058566806225	-0.632039359436731	2.42935296788494	-0.260167776272956	0.794734359383301	NA	0	0	0	0	0	0	0	19	10	0	0	0	0	16	0	11	0	26	0	0	0	No	DNA oxidative demethylase [EC:1.14.11.33]	alkB	K03919	K03919
0.103534437106228	-1.0742825130476	3.10821199337618	-0.345627169361991	0.729622924755835	NA	0	0	0	0	0	0	0	18	28	0	0	0	0	0	0	3	0	0	0	0	0	No	hydrogenase-4 component D [EC:1.-.-.-]	hyfD	K12139	K12139
0.421657824976667	-0.813537490761159	3.08826757961963	-0.263428433510726	0.792220377528211	NA	0	0	0	0	0	0	0	5	7	0	0	0	0	20	0	0	0	18	0	0	0	No	glutarate dioxygenase [EC:1.14.11.64]	csiD	K15737	K15737
0.625070701385429	2.42326338588396	3.08345224608181	0.785892951305876	0.431930204388117	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	No	pyrroloquinoline quinone biosynthesis protein D	pqqD	K06138	K06138
0.70692987163501	2.63207845740383	3.07992190649467	0.854592595953012	0.392776727944036	NA	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	12	0	0	0	No	thiosulfate reductase cytochrome b subunit	phsC	K08354	K08354
0.452970780707574	-0.354601504484692	3.09160121917702	-0.114698332464459	0.908684235706688	NA	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	8	0	0	0	No	biofilm regulator BssS	bssS	K12148	K12148
0.909232471982953	-3.71952420038936	3.04287032267221	-1.22237355061616	0.221566396684333	NA	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	16	0	0	0	0	0	No	undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnF	arnF	K12963	K12963
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	phosphorylase kinase alpha/beta subunit	PHKA_B	K07190	K07190
0.621280956996302	-3.16796469083229	3.0515076647565	-1.03816376652787	0.299193818349948	NA	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	14	0	13	2	0	0	No	lipopolysaccharide assembly protein A	lapA	K08992	K08992
2.81583934889957	-2.30246862596794	2.36958681374025	-0.971675151387946	0.331212182438631	NA	0	0	0	0	0	0	0	13	14	0	0	0	0	25	0	18	0	8	0	0	0	No	putative membrane protein	ycjF	K08990	K08990
2.14525455313694	-0.23585059509177	2.73686430738019	-0.0861754798934599	0.931326922393626	NA	0	0	0	0	0	0	0	0	10	0	0	0	0	5	0	10	0	41	0	0	0	No	tRNA 2-thiouridine synthesizing protein B	tusB, dsrH	K07237	K07237
0.64869131052921	-1.47692974086063	3.06048720759722	-0.482579942564165	0.629394023491896	NA	0	0	0	0	0	0	0	6	0	0	0	0	0	11	0	0	0	21	0	0	0	No	IclR family transcriptional regulator, negative regulator of allantoin and glyoxylate utilization operons	allR	K10973	K10973
3.07626926769445	-0.52591123019297	2.41175731678652	-0.218061422072809	0.827381254817358	NA	0	0	0	0	0	0	0	13	9	0	0	0	0	10	0	21	0	39	0	0	0	No	Fe-S cluster assembly protein SufA	sufA	K05997	K05997
1.24917644521662	3.43794728152235	3.07019052909234	1.11978303917794	0.262806228633268	NA	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	21	0	12	0	0	13	No	manganese/iron transport system permease protein	sitD	K11606	K11606
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	35	0	0	0	No	prophage endopeptidase [EC:3.4.-.-]	rzpD	K14744	K14744
1.690316952296	-1.30031526736284	2.35493243056203	-0.552166699344534	0.580834147423723	NA	0	0	0	0	3	0	0	7	14	0	0	0	0	4	0	5	0	14	0	0	0	No	uncharacterized protein	K09912	K09912	K09912
2.54614323975072	-0.212498263262135	2.68279030675582	-0.0792079286730014	0.936867238239997	NA	0	0	0	0	0	0	0	0	8	0	0	0	0	9	0	12	0	49	0	0	0	No	aminobutyraldehyde dehydrogenase [EC:1.2.1.19]	prr	K00137	K00137
2.24995326304085	-2.75783527886207	2.41310312566638	-1.14285844211506	0.253097369418821	NA	0	0	0	0	4	0	0	0	14	0	0	0	0	18	0	10	0	14	0	0	0	No	elongation factor P hydroxylase [EC:1.14.-.-]	epmC	K09906	K09906
1.89801611903927	-1.66646211871167	2.7279861058327	-0.610876321968288	0.541281461367065	NA	0	0	0	0	0	0	0	0	7	0	0	0	0	14	0	13	0	21	0	0	0	No	prepilin peptidase dependent protein B	ppdB	K02680	K02680
1.40412332769376	-2.16666925476359	3.03101724748673	-0.714832374035534	0.47471262813811	NA	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	0	12	0	0	0	No	Rho-binding antiterminator	rof	K19000	K19000
0.576375308911921	-3.06344579008972	3.05354534105924	-1.00324228001378	0.315743977858534	NA	0	0	0	0	0	0	0	0	6	0	0	0	0	9	0	0	0	48	0	0	0	No	Mat/Ecp fimbriae adhesin	ecpD, matE	K21967	K21967
0.877107796360005	-3.66787064917649	3.0435476715559	-1.20513001437609	0.228153114554356	NA	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0	13	0	0	0	0	0	No	type 1 fimbrial protein	sfmA	K07352	K07352
2.79797598938385	-2.81358536328856	2.54793653638452	-1.10426037819646	0.269480204987381	NA	0	0	0	0	0	0	0	0	24	0	0	0	0	14	0	25	0	17	0	0	0	No	serine/tyrosine/threonine adenylyltransferase [EC:2.7.7.-]	SELENOO, selO	K08997	K08997
0.839910173365842	-3.60369199093591	3.04442345397657	-1.18370261082729	0.236530805116008	NA	0	0	0	0	0	0	0	0	10	0	0	0	0	12	0	0	0	28	0	0	0	No	GDP-mannose pyrophosphatase NudK [EC:3.6.1.-]	nudK	K12945	K12945
1.54851743253751	-1.2024084964173	2.80367345211868	-0.42886895244832	0.668018595875872	NA	0	0	0	0	0	0	0	0	8	0	0	0	0	7	0	10	0	21	0	0	0	No	cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7]	cydX	K00424	K00424
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	TraL protein	K12227, traL	K12227	K12227
2.71842322073467	-1.67243753186538	2.41622486880816	-0.692169654180546	0.488830793297289	NA	0	0	0	0	5	0	0	0	14	0	0	0	0	10	0	17	0	30	0	0	0	No	two-component system, NarL family, uhpT operon response regulator UhpA	uhpA	K07686	K07686
2.97193759104484	-1.86082251381498	2.38436421771058	-0.780427126020919	0.435139506381614	NA	0	0	0	0	5	0	0	0	24	0	0	0	0	10	0	14	0	30	0	0	0	No	two-component system, NarL family, response regulator FusR	fusR	K20264	K20264
2.25297396197091	-1.66276110472833	2.67625507719635	-0.621301429335443	0.534401313437964	NA	0	0	0	0	0	0	0	0	15	0	0	0	0	17	0	8	0	25	0	0	0	No	formate hydrogenlyase maturation protein HycH	hycH	K15834	K15834
1.38079366603157	-4.31348799102259	3.03658934444297	-1.42050422422656	0.15546093967711	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	36	9	0	0	No	tRNA (mo5U34)-methyltransferase [EC:2.1.1.-]	cmoB	K15257	K15257
3.01701974445325	-0.918453360810853	2.23462045611121	-0.4110108982038	0.681064543478286	NA	0	0	0	0	4	0	0	10	0	0	12	0	0	10	0	28	0	16	0	0	0	No	histidine transport system ATP-binding protein [EC:7.4.2.1]	hisP	K10017	K10017
2.75374710108665	-1.8390470689039	2.40682462939735	-0.764096829674035	0.444809541446002	NA	0	0	0	0	4	0	0	16	19	0	0	0	0	0	0	28	0	10	0	0	0	No	excinuclease Cho [EC:3.1.25.-]	cho	K05984	K05984
1.4375003683835	-2.35334343349001	2.78333632991989	-0.845511700541683	0.397825202694953	NA	0	0	0	0	0	0	0	0	5	0	0	0	0	11	0	14	0	11	0	0	0	No	thioesterase III [EC:3.1.2.-]	tesC	K12500	K12500
0.104557769447655	0.409515690563522	3.10904227535453	0.131717633372105	0.895207637627588	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	No	murine toxin	ymt	K11009	K11009
1.24435980629913	0.81455198422589	3.04136153822026	0.267824779786801	0.78883419578921	NA	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	23	0	18	0	0	0	No	SecY interacting protein Syd	syd	K15723	K15723
0.983029036878695	-3.83139286968682	3.04148325288371	-1.25971197311515	0.207773284585975	NA	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	14	0	31	0	0	0	No	curli production assembly/transport component CsgG	csgG	K06214	K06214
2.49595289518041	-0.522963197197415	2.485275673849	-0.210424623191797	0.833336276317508	NA	0	0	0	0	0	10	0	0	16	0	0	12	0	0	0	0	0	0	0	7	6	No	CRP/FNR family transcriptional regulator, reductive dehalogenation system regulator	cprK	K21558	K21558
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	No	MFS transporter, ACS family, 4-hydroxyphenylacetate permease	hpaX	K02511	K02511
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	No	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE	paaE	K02613	K02613
3.26558067017263	-1.32705368605682	2.19787403766035	-0.603789691000437	0.545983474217379	NA	0	0	0	0	6	0	0	8	16	0	0	0	0	12	0	16	0	33	0	0	0	No	bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14]	entB, dhbB, vibB, mxcF	K01252	K01252
1.18845549856548	-4.10229832699345	3.03853507493379	-1.35009082529114	0.176986850936074	NA	0	0	0	0	0	0	0	0	13	0	0	0	0	18	0	0	0	13	0	0	0	No	hydrogenase-1 operon protein HyaF	hyaF	K03618	K03618
0.976061545877307	-2.27469619132242	3.04437327221523	-0.747180449941093	0.454954643396495	NA	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	13	0	22	0	0	0	No	uncharacterized protein	K09920	K09920	K09920
0.392753688158042	-2.51834413767775	3.06688605056516	-0.821140432398418	0.411566281807557	NA	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	No	hemolysin E	hlyE, clyA, sheA	K11139	K11139
2.87183826955612	-1.79414052661858	2.59183615672348	-0.692227601642332	0.488794407593451	NA	0	0	0	0	0	0	0	0	21	0	0	0	0	13	0	20	0	30	0	0	0	No	arabinose 5-phosphate isomerase [EC:5.3.1.13]	gutQ	K02467	K02467
0.357048807416402	-2.38257315869469	3.07105352084665	-0.775816228053833	0.437857500768471	NA	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	No	hydrogenase-4 component J [EC:1.-.-.-]	hyfJ	K12145	K12145
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	octopine/nopaline transport system permease protein	occM, nocM	K10019	K10019
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	octopine/nopaline transport system permease protein	occQ, nocQ	K10020	K10020
1.12584855984526	-4.02606838446535	3.03930987314777	-1.32466531959625	0.185282180590273	NA	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	14	0	22	0	0	0	No	secretion monitor	secM	K13301	K13301
0.187869340514377	0.859831097250725	3.10879862688302	0.276579862656726	0.782102728988576	NA	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	No	glutamyl endopeptidase [EC:3.4.21.19]	sspA	K01318	K01318
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	LysR family transcriptional regulator, regulatory protein for tcuABC	tcuR	K13794	K13794
2.02699490233928	-1.80611555797589	2.70116038333752	-0.668644323794012	0.50372239123548	NA	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	17	0	21	0	0	0	No	soluble cytochrome b562	cybC	K15536	K15536
0.276091832283276	-2.01925654788917	3.08429042169818	-0.654690794901664	0.512666853062155	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	No	fimbrial-like protein	sfmF	K07355	K07355
0.771186555841315	-3.48341238988451	3.04617246170003	-1.14353748308146	0.252815501293298	NA	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	12	0	28	0	0	0	No	uncharacterized protein	K09917	K09917	K09917
0.483420876751994	-2.77812549863101	3.05990948503195	-0.907911005936833	0.363925242297628	NA	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	7	0	0	No	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,3/1,4-galactofuranosyltransferase [EC:2.4.1.287]	glft1	K16649	K16649
0.214229284449841	-1.71547594984995	3.09426515109678	-0.554404960816589	0.579301731793528	NA	0	0	0	0	0	0	0	0	6	0	0	0	0	23	0	0	0	27	0	0	0	No	MFS transporter, DHA2 family, multidrug resistance protein	emrY	K07786	K07786
0.620907282091078	-3.16975735610546	3.05147397123449	-1.03876270483904	0.298915110441849	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	4	0	59	0	0	0	No	pesticin/yersiniabactin receptor	fyuA	K15721	K15721
0.654384125045801	-1.02928383991458	3.06424765615483	-0.335900996072288	0.736945525899928	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	11	0	21	0	0	0	No	hha toxicity modulator TomB	tomB	K19162	K19162
0.795138159782575	-3.52527166744876	3.04554732739081	-1.15751662623774	0.247061350476481	NA	0	0	0	0	0	0	0	0	11	0	0	0	0	10	0	0	0	18	0	0	0	No	AraC family transcriptional regulator, glutamate-dependent acid resistance regulator	gadX	K21905	K21905
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	TrbB protein	trbB	K12228	K12228
0.495094723558039	-2.84912106640274	3.05820819302136	-0.931630839556396	0.351527339600258	NA	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	0	0	0	No	3-phenylpropionate/trans-cinnamate dioxygenase subunit beta [EC:1.14.12.19]	hcaF, hcaA2	K05709	K05709
0.103534437106228	-1.0742825130476	3.10821199337618	-0.345627169361991	0.729622924755835	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	15	0	0	0	No	Kdo2-lipid A phosphotransferase [EC:2.7.4.29]	lpxT	K19803	K19803
0.302902126720532	1.50646108258993	3.10367433234637	0.485379882447605	0.627406900090311	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	10	0	0	0	No	AraC family transcriptional regulator, mar-sox-rob regulon activator	marA	K13632	K13632
