KEGG_ko	Description	Symbol	0505-0101	R1W5
K12144	hydrogenase-4 component I [EC:1.-.-.-]	hyfI	1.6787060376949479	0
K09767	cyclic-di-GMP-binding protein	yajQ	2.5240402705623177	7.311699428900823
K08478	phosphoglycerate transport regulatory protein PgtC	pgtC	1.6826936310922185	0
K00869	mevalonate kinase [EC:2.7.1.36]	MVK, mvaK1	1.6866999765845485	0
K07229	ferric-chelate reductase (NADPH) [EC:1.16.1.9]	yqjH	1.6866999765845485	0
K03338	5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]	iolC	2.536088271542944	0
K11144	primosomal protein DnaI	dnaI	6.197175471920324	12.296838697530877
K07093	uncharacterized protein	K07093	3.381450852647915	4.701241086008487
K10680	N-ethylmaleimide reductase [EC:1.-.-.-]	nemA	1.6907254263239575	0
K01087	trehalose 6-phosphate phosphatase [EC:3.1.3.12]	otsB	1.6907254263239575	0
K08313	fructose-6-phosphate aldolase 1 [EC:4.1.2.-]	fsaA, mipB	1.6907254263239575	4.158261877139269
K08350	formate dehydrogenase-N, gamma subunit	fdnI	3.3895406649249322	0
K00124	formate dehydrogenase iron-sulfur subunit	fdoH, fdsB	5.192120841631888	7.87837661018317
K08349	formate dehydrogenase-N, beta subunit	fdnH	3.3895406649249322	0
K19714	3-deoxy-alpha-D-manno-octulosonate 8-oxidase [EC:1.1.3.48]	kdnB	1.6947703324624661	3.8962342417160336
K12369	dipeptide transport system permease protein	dppB	2.542155410655694	0
K08986	putative membrane protein	ycgQ	5.193111005073824	7.96219467916252
K22430	caffeyl-CoA reductase-Etf complex subunit CarC [EC:1.3.1.108]	carC	1.6947703324624661	0
K18814	putative inorganic carbon (hco3(-)) transporter	ictB	4.504520956831386	54.787362467896166
K16326	CRP/FNR family transcriptional regulator, putaive post-exponential-phase nitrogen-starvation regulator	yeiL	3.3976688617721176	0
K16324	putative pseudouridine transporter	psuT	3.3976688617721176	0
K16325	nucleoside permease	nupX	3.3976688617721176	0
K05571	multicomponent Na+:H+ antiporter subunit G	mnhG, mrpG	3.3976688617721176	17.11447227783095
K01581	ornithine decarboxylase [EC:4.1.1.17]	E4.1.1.17, ODC1, speC, speF	3.405836499645531	27.661839775838587
K05922	quinone-reactive Ni/Fe-hydrogenase large subunit [EC:1.12.5.1]	hydB	1.7029182498227655	0
K22447	archaeal chaperonin	cct, ths	8.925440231797872	0
K18800	2-polyprenylphenol 6-hydroxylase [EC:1.14.13.240]	ubiI	3.4140431383551477	0
K09470	gamma-glutamylputrescine synthase [EC:6.3.1.11]	puuA	3.4222899223950325	0
K17829	crotonyl-CoA reductase [EC:1.3.1.86]	ccrA	1.7111449611975162	0
K12138	hydrogenase-4 component C [EC:1.-.-.-]	hyfC	3.43057623549915	0
K09794	uncharacterized protein	K09794	2.5729320005483522	0
K00881	allose kinase [EC:2.7.1.55]	alsK	1.715288117749575	0
K11063	toxin A/B	tcdAB	2.5729320005483522	0
K21307	sulfite dehydrogenase (quinone) subunit SoeA [EC:1.8.5.6]	soeA	3.4389029580475503	0
K18015	deubiquitinase [EC:3.4.22.-]	elaD, sseL	1.7194514350047727	0
K00112	glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]	glpB	1.7194514350047727	17.97097545071547
K03445	MFS transporter, DHA1 family, purine ribonucleoside efflux pump	nepI	1.7194514350047727	0
K03057	transcription factor S	tfs	3.703804296846591	0
K01848	methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]	E5.4.99.2A, mcmA1	1.7278389918146102	18.05954215747926
K11066	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	E3.5.1.28D, amiD	1.7278389918146102	0
K06413	stage V sporulation protein K	spoVK	1.7278389918146102	6.000529184964709
K08094	6-phospho-3-hexuloisomerase [EC:5.3.1.27]	hxlB	1.7278389918146102	1.9959656075793968
K16135	LysR family transcriptional regulator, transcriptional activator for dmlA	dmlR	3.6571013677402084	0
K21742	LysR family transcriptional regulator, transcriptional activator for ttdABT operon	ttdR	3.6571013677402084	0
K00687	penicillin-binding protein 2B	pbp2B, penA	1.7363088641590978	7.804162226290761
K12553	penicillin-binding protein 3 [EC:3.4.-.-]	pbp3	1.7363088641590978	7.804162226290761
K21465	penicillin-binding protein A	pbpA	1.7363088641590978	7.804162226290761
K21466	penicillin-binding protein H	pbpH	1.7363088641590978	7.804162226290761
K19712	adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.7.62]	cobY	1.7363088641590978	0
K00932	propionate kinase [EC:2.7.2.15]	tdcD	2.617292854608425	0
K07741	anti-repressor protein	antB	5.251861847122829	63.04098395380428
K02427	23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]	rlmE, rrmJ, ftsJ	5.418161676807586	2.025819958426581
K11781	5-amino-6-(D-ribitylamino)uracil---L-tyrosine 4-hydroxyphenyl transferase [EC:2.5.1.147]	cofH	1.7491703363056792	0
K03679	exosome complex component RRP4	RRP4, EXOSC2	1.7491703363056792	0
K14574	ribosome maturation protein SDO1	SDO1, SBDS	1.7491703363056792	0
K15547	multidrug resistance protein MdtO	mdtO	3.52910493718332	0
K05711	2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase [EC:1.3.1.87]	hcaB	1.7491703363056792	0
K14582	cis-1,2-dihydro-1,2-dihydroxynaphthalene/dibenzothiophene dihydrodiol dehydrogenase [EC:1.3.1.29 1.3.1.60]	nahB, doxE	1.7491703363056792	0
K00529	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	hcaD	1.7491703363056792	0
K18227	p-cumate 2,3-dioxygenase ferredoxin reductase component [EC:1.18.1.3]	cmtAa	1.7491703363056792	0
K19746	D-arginine dehydrogenase [EC:1.4.99.6]	dauA	1.7491703363056792	0
K00399	methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1]	mcrA	1.7534998693142672	0
K16329	pseudouridylate synthase [EC:4.2.1.70]	psuG	1.7534998693142672	11.733739197169285
K00002	alcohol dehydrogenase (NADP+) [EC:1.1.1.2]	AKR1A1, adh	1.7534998693142672	8.145204656293755
K12516	putative surface-exposed virulence protein	bigA	5.27355309097823	10.904039315820368
K02277	cytochrome c oxidase subunit IV [EC:7.1.1.9]	coxD, ctaF	3.5157020313061516	0
K10110	maltose/maltodextrin transport system permease protein	malG	3.5244479027962314	0
K15473	effector protein SdeA	sdeA, laiA	3.5244479027962314	0
K02380	FdhE protein	fdhE	1.7622239073791128	0
K02043	GntR family transcriptional regulator, phosphonate transport system regulatory protein	phnF	2.6433357290116626	0
K01347	IgA-specific serine endopeptidase [EC:3.4.21.72]	iga	1.7622239073791128	5.725143311622393
K12684	serine protease autotransporter [EC:3.4.21.-]	esp, sigA, sepA	1.7622239073791128	11.173899957834651
K03044	DNA-directed RNA polymerase subunit B' [EC:2.7.7.6]	rpoB1	6.1920198783110685	0
K13798	DNA-directed RNA polymerase subunit B [EC:2.7.7.6]	rpoB	6.1920198783110685	0
K02565	N-acetylglucosamine repressor	nagC	1.771034838954868	0
K00803	alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]	AGPS, agpS	1.771034838954868	0
K16924	energy-coupling factor transport system substrate-specific component	mtsT	3.5509471662172514	4.042394723322443
K08989	putative membrane protein	K08989	2.663210396672439	0
K09913	purine/pyrimidine-nucleoside phosphorylase [EC:2.4.2.1 2.4.2.2]	ppnP	1.775473627127628	0
K21030	D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40]	tarI	1.775473627127628	1.8058736700730704
K05548	MFS transporter, AAHS family, benzoate transport protein	benK	3.6798122677692127	0
K08137	MFS transporter, SP family, galactose:H+ symporter	galP	3.6798122677692127	0
K01640	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	HMGCL, hmgL	5.408615980042323	165.80952189333024
K19337	RpiR family transcriptional regulator, carbohydrate utilization regulator	hexR	2.6699019893544667	0
K03764	MetJ family transcriptional regulator, methionine regulon repressor	metJ	1.7799346008776413	0
K15550	outer membrane protein, multidrug efflux system	mdtP	1.7799346008776413	0
K02679	prepilin peptidase dependent protein A	ppdA	1.7799346008776413	0
K14119	energy-converting hydrogenase B subunit J	ehbJ	3.5688362247138556	0
K03709	DtxR family transcriptional regulator, Mn-dependent transcriptional regulator	troR	3.5688362247138556	29.051549513483092
K03412	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	cheB	1.7844180243189227	18.678899586283308
K00101	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	lldD	1.7844180243189227	0
K02569	cytochrome c-type protein NapC	napC	4.472310403913719	3.6962325787170878
K12372	dipeptide transport system ATP-binding protein	dppF	3.57784823509297	0
K07313	serine/threonine protein phosphatase 1 [EC:3.1.3.16]	pphA	1.7889241615654874	7.09459725896896
K15496	molybdate/tungstate transport system permease protein	wtpB	1.7889241615654874	25.80501049126129
K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	algA, xanB, rfbA, wbpW, pslB	1.7934531006553402	4.2531383216637755
K00867	type I pantothenate kinase [EC:2.7.1.33]	coaA	1.7934531006553402	0
K09908	uncharacterized protein	K09908	1.7934531006553402	0
K20492	lantibiotic transport system permease protein	nisG, spaG, cprC	1.7934531006553402	5.967481945689109
K01758	cystathionine gamma-lyase [EC:4.4.1.1]	CTH	1.7934531006553402	0
K02386	flagellar basal body P-ring formation protein FlgA	flgA	2.6970074824777344	0
K12368	dipeptide transport system substrate-binding protein	dppA	2.710767646579086	2.225548362988937
K04795	fibrillarin-like pre-rRNA processing protein	flpA	1.8071786658207374	0
K13688	cyclic beta-1,2-glucan synthetase [EC:2.4.1.-]	chvB, cgs, ndvB	1.8071786658207374	0
K16962	putative S-methylcysteine transport system permease protein	yxeN	1.8071786658207374	8.070451291613015
K10191	lactose/L-arabinose transport system ATP-binding protein	lacK	4.529501212514593	0
K08194	MFS transporter, ACS family, D-galactonate transporter	dgoT	1.8118003969678318	0
K12299	MFS transporter, ACS family, probable galactarate transporter	garP	1.8118003969678318	0
K21602	IclR family transcriptional regulator, carbohydrate utilization repressor	yiaJ	1.8118003969678318	0
K04342	streptomycin-6-phosphatase [EC:3.1.3.39]	strK	1.8118003969678318	0
K20885	beta-1,2-mannobiose phosphorylase / 1,2-beta-oligomannan phosphorylase [EC:2.4.1.339 2.4.1.340]	K20885	1.8118003969678318	5.1229967933942895
K19611	ferric enterobactin receptor	fepA, pfeA, iroN, pirA	4.541115274168704	0
K07770	two-component system, OmpR family, response regulator CssR	cssR	1.8164460744522797	10.956353234257602
K06159	multidrug/microcin transport system ATP-binding/permease protein	yojI	3.6516180966764424	0
K06160	putative pyoverdin transport system ATP-binding/permease protein	pvdE	3.6516180966764424	0
K03919	DNA oxidative demethylase [EC:1.14.11.33]	alkB	3.6516180966764424	0
K13746	carboxynorspermidine synthase [EC:1.5.1.43]	cansdh	3.661053922011499	0
K20151	alpha(1,3/1,4) fucosyltransferase [EC:2.4.1.65 2.4.1.152]	fucT	1.8305269610057495	0
K13745	L-2,4-diaminobutyrate decarboxylase [EC:4.1.1.86]	ddc	1.8305269610057495	0
K18933	tyrosine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.25 4.1.1.11]	mfnA, adc	1.8305269610057495	0
K19591	MerR family transcriptional regulator, copper efflux regulator	cueR	1.8352693042196586	0
K00163	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	aceE	2.760054403093437	0
K03720	TrpR family transcriptional regulator, trp operon repressor	trpR	1.8400362100369547	0
K01003	oxaloacetate decarboxylase [EC:4.1.1.112]	bcpA	6.562456071268079	0
K01387	microbial collagenase [EC:3.4.24.3]	colA	1.8400362100369547	15.654203383527866
K17488	GTP cyclohydrolase IV [EC:3.5.4.39]	mptA	1.8448282066856685	0
K05714	2-hydroxy-6-oxonona-2,4-dienedioate hydrolase [EC:3.7.1.14]	mhpC	1.8496447659377697	0
K10222	2,6-dioxo-6-phenylhexa-3-enoate hydrolase [EC:3.7.1.8]	bphD	1.8496447659377697	0
K12136	hydrogenase-4 component A [EC:1.-.-.-]	hyfA	7.677679524144268	0
K15827	formate hydrogenlyase subunit 2	hycB	7.677679524144268	0
K15828	formate hydrogenlyase subunit 3	hycC	3.708973800460631	0
K03576	LysR family transcriptional regulator, regulator for metE and metH	metR	1.8544869442493184	0
K09020	ureidoacrylate peracid hydrolase [EC:3.5.1.110]	rutB	1.8544869442493184	0
K09018	pyrimidine oxygenase [EC:1.14.99.46]	rutA	1.8544869442493184	0
K09996	arginine transport system substrate-binding protein	artJ	1.8544869442493184	2.174503822683505
K09997	arginine transport system substrate-binding protein	artI	1.8544869442493184	0
K12531	ATP-binding cassette, subfamily B, bacterial RtxE	rtxE, fitC	1.8544869442493184	0
K18919	protein HokC/D	hokC_D	2.7890314081264314	0
K21558	CRP/FNR family transcriptional regulator, reductive dehalogenation system regulator	cprK	1.8593543014302893	6.05159746393741
K00094	galactitol-1-phosphate 5-dehydrogenase [EC:1.1.1.251]	E1.1.1.251, gatD	1.8593543014302893	0
K02418	flagellar protein FliO/FliZ	fliO, fliZ	1.8642474537467175	10.221925894052806
K22391	GTP cyclohydrolase I [EC:3.5.4.16]	E3.5.4.16	1.8642474537467175	0
K18476	TetR/AcrR family transcriptional regulator, tetracycline repressor protein	tetR	2.80374933768389	0
K03567	glycine cleavage system transcriptional repressor	gcvR	1.8691662251225931	0
K03739	membrane protein involved in D-alanine export	dltB	1.8691662251225931	9.720929234180955
K13620	putative colanic acid polymerase	wcaD	1.874111231823951	0
K04691	serine protease DegS [EC:3.4.21.-]	hhoB, degS	1.874111231823951	0
K04772	serine protease DegQ [EC:3.4.21.-]	degQ, hhoA	1.874111231823951	4.039726120316905
K22304	cell division inhibition protein DicB	dicB	1.874111231823951	0
K18926	MFS transporter, DHA2 family, lincomycin resistance protein	lmrB	1.874111231823951	13.032002840751263
K01390	IgA-specific metalloendopeptidase [EC:3.4.24.13]	iga	1.874111231823951	0
K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	OGDH, sucA	3.758164595549562	40.675503177307924
K02414	flagellar hook-length control protein FliK	fliK	2.8186231825481562	23.76925458176682
K19244	alanine dehydrogenase [EC:1.4.1.1]	ala	3.758164595549562	2.619015793319825
K12555	penicillin-binding protein 2A [EC:2.4.1.129 3.4.16.4]	pbp2A	1.879082297774781	0
K08679	UDP-glucuronate 4-epimerase [EC:5.1.3.6]	GAE, cap1J	1.879082297774781	10.72246518893523
K01975	RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]	thpR	1.879082297774781	2.174503822683505
K19088	CRISPR-associated protein Cst1	cst1, cas8a	1.884079687089098	2.3881201765689095
K11900	type VI secretion system protein ImpC	impC	1.8891041040709418	0
K00117	quinoprotein glucose dehydrogenase [EC:1.1.5.2]	gcd	1.8891041040709418	0
K01227	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]	ENGASE	1.8891041040709418	8.446811206452077
K21967	Mat/Ecp fimbriae adhesin	ecpD, matE	3.7883102170605745	0
K14107	energy-converting hydrogenase A subunit P	ehaP	1.8941551085302872	0
K17108	non-lysosomal glucosylceramidase [EC:3.2.1.45]	GBA2	1.8941551085302872	30.69874692295584
K01637	isocitrate lyase [EC:4.1.3.1]	E4.1.3.1, aceA	1.8941551085302872	2.400211749346732
K10238	trehalose/maltose transport system permease protein	thuG, sugB	1.8941551085302872	0
K07708	two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	glnL, ntrB	1.8992331406571603	2.7049463022429276
K19134	CRISPR-associated protein Csx10	csx10	1.8992331406571603	0
K03825	L-phenylalanine/L-methionine N-acetyltransferase [EC:2.3.1.53 2.3.1.-]	aaaT	1.8992331406571603	10.322095157048633
K08139	MFS transporter, SP family, sugar:H+ symporter	HXT	1.9043386406415843	13.548091264139789
K03838	threonine transporter	tdcC	1.9043386406415843	0
K07649	two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]	tctE	1.9146323963351084	0
K11911	type VI secretion system protein VasL	vasL	3.839642008392456	0
K12210	intracellular multiplication protein IcmF	icmF	3.839642008392456	0
K01220	6-phospho-beta-galactosidase [EC:3.2.1.85]	E3.2.1.85, lacG	1.919821004196228	0
K03836	low affinity tryptophan permease	tnaB	1.925037960294949	0
K11739	bacteriophage N4 adsorption protein A	nfrA	1.925037960294949	0
K22480	heterodisulfide reductase subunit A1 [EC:1.8.7.3]	hdrA1	1.925037960294949	0
K05770	translocator protein	TSPO, BZRP	1.925037960294949	21.080311683224632
K14096	energy-converting hydrogenase A subunit E	ehaE	3.860566617300547	0
K14097	energy-converting hydrogenase A subunit F	ehaF	3.860566617300547	0
K12113	LacI family transcriptional regulator, ebg operon repressor	ebgR	1.930283352669276	0
K14988	two-component system, NarL family, secretion system sensor histidine kinase SalK	salK	1.930283352669276	0
K21084	diguanylate cyclase [EC:2.7.7.65]	yegE	1.9355574454332245	0
K11745	glutathione-regulated potassium-efflux system ancillary protein KefC	kefC	1.9355574454332245	0
K13894	microcin C transport system permease protein	yejB	1.9355574454332245	9.692012975175656
K17326	xylobiose transport system substrate-binding protein	bxlE	3.8817202130595745	0
K00855	phosphoribulokinase [EC:2.7.1.19]	PRK, prkB	1.9408601505487897	0
K03758	arginine:ornithine antiporter / lysine permease	arcD, lysl, lysP	1.9461921723200113	18.71152292078621
K01029	3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]	scoB	1.9461921723200113	11.857618414953148
K01035	acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9]	atoA	1.9461921723200113	21.35899813564784
K00108	choline dehydrogenase [EC:1.1.99.1]	betA, CHDH	1.9461921723200113	0
K20967	GTP 3',8-cyclase / cyclic pyranopterin monophosphate synthase [EC:4.1.99.22 4.6.1.17]	MOCS1	1.9461921723200113	2.8904989544018895
K03607	ProP effector	proQ	1.9461921723200113	0
K09900	N4-acetylcytidine amidohydrolase [EC:3.5.1.135]	E3.5.1.135	2.9273304862153453	0
K07041	uncharacterized protein	K07041	1.951553598784894	0
K05939	acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20]	aas	1.951553598784894	18.939706526682855
K05773	tungstate transport system permease protein	tupB, vupB	2.935417041086178	0
K06857	tungstate transport system ATP-binding protein [EC:7.3.2.6]	tupC, vupC	2.935417041086178	6.959661022135215
K00840	succinylornithine aminotransferase [EC:2.6.1.81]	astC	1.9569446940574526	0
K16092	vitamin B12 transporter	btuB	1.9569446940574526	15.413016715391024
K12140	hydrogenase-4 component E [EC:1.-.-.-]	hyfE	1.9569446940574526	7.090369138564972
K04022	alcohol dehydrogenase	eutG	1.9623655461756917	0
K05305	fucokinase [EC:2.7.1.52]	FUK	1.967816683367642	3.546447617103017
K02568	nitrate reductase (cytochrome), electron transfer subunit	napB	1.967816683367642	0
K16214	UDP-N-acetylglucosamine kinase [EC:2.7.1.176]	pezT	1.967816683367642	10.829787326864569
K16712	EPS I polysaccharide export inner membrane protein EpsE	epsE	1.967816683367642	0
K11209	GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]	yghU, yfcG	1.9732979295572937	0
K19124	CRISPR system Cascade subunit CasC	casC, cse4	2.95994707041195	5.115420918018257
K14164	glycyl-tRNA synthetase [EC:6.1.1.14]	glyQS	1.9788098129726754	0
K00100	butanol dehydrogenase [EC:1.1.1.-]	bdhAB	4.960882154604547	15.921692570362174
K17898	D-ornithine 4,5-aminomutase subunit beta [EC:5.4.3.5]	oraE	1.9843528618418187	13.784625831739092
K11191	@	@	2.976529116686718	0
K11192	N-acetylmuramic acid PTS system EIICB component [EC:2.7.1.192]	murP	2.976529116686718	0
K01851	salicylate biosynthesis isochorismate synthase [EC:5.4.4.2]	pchA	1.9843528618418187	0
K16321	high-affinity gluconate transporter	gntP	1.9843528618418187	0
K11910	type VI secretion system protein VasJ	vasJ	1.9843528618418187	0
K07068	uncharacterized protein	K07068	2.976529116686718	0
K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	nirK	1.9843528618418187	0
K16088	outer-membrane receptor for ferric coprogen and ferric-rhodotorulic acid	TC.FEV.OM1, fhuE, fpvA, fptA	1.9899269881267172	0
K11736	proline-specific permease ProY	proY	1.9899269881267172	0
K13525	transitional endoplasmic reticulum ATPase	VCP, CDC48	13.118778182577632	0
UNMAPPED	@	@	522199.5887761454	496547.4088194759
K13655	HTH-type transcriptional regulator / antitoxin MqsA	mqsA	0	27.94578159239142
K15922	sulfoquinovosidase [EC:3.2.1.199]	yihQ	0	28.019397083620955
K07800	AgrD protein	agrD	0	43.33623632479931
K06310	spore germination protein	yndD	0	46.69629018731348
K06993	ribonuclease H-related protein	K06993	0	87.19848278085468
K07777	two-component system, NarL family, sensor histidine kinase DegS [EC:2.7.13.3]	degS	0	33.081369299545564
K01096	phosphatidylglycerophosphatase B [EC:3.1.3.27 3.1.3.81 3.1.3.4 3.6.1.27]	pgpB	0	28.35323961352099
K17236	arabinooligosaccharide transport system permease protein	araQ	0	30.39066883529512
K17235	arabinooligosaccharide transport system permease protein	araP	0	33.59770339930014
K07162	uncharacterized protein	K07162	0	31.290180745850762
K02444	DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor	glpR	0	96.0447788306671
K13005	O-antigen biosynthesis alpha-1,3-abequosyltransferase [EC:2.4.1.60]	rfbV, wbaV	0	24.03340807136484
K01215	glucan 1,6-alpha-glucosidase [EC:3.2.1.70]	dexB	0	40.857590813014596
K21140	[CysO sulfur-carrier protein]-S-L-cysteine hydrolase [EC:3.13.1.6]	mec	0	30.857917701443895
K13531	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	adaB	0	157.1912860083447
K00972	UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase [EC:2.7.7.23 2.7.7.83]	UAP1	0	30.328314063488904
K01002	phosphoglycerol transferase [EC:2.7.8.20]	mdoB	0	79.59924245199929
K19167	protein AbiQ	abiQ	0	197.52764170418465
K20483	lantibiotic biosynthesis protein	nisB, spaB, epiB	0	31.766489417843005
K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]	cysH	0	33.32594366390414
K02048	sulfate/thiosulfate transport system substrate-binding protein	cysP	0	31.2853066322536
K00023	acetoacetyl-CoA reductase [EC:1.1.1.36]	phbB	0	12.809629556272442
K10774	tyrosine ammonia-lyase [EC:4.3.1.23]	E4.3.1.23	0	9.374543644659857
K09960	uncharacterized protein	K09960	0	20.137967982270094
K07172	antitoxin MazE	mazE, chpAI	0	339.02087524250896
K19051	heparin/heparan-sulfate lyase [EC:4.2.2.7 4.2.2.8]	hepB	0	24.874944052215234
K15719	protein O-GlcNAcase / histone acetyltransferase [EC:3.2.1.169 2.3.1.48]	NCOAT, MGEA5	0	17.067166238496927
K15640	uncharacterized phosphatase	K15640, phoE	0	22.869306030455082
K06163	alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1]	phnJ	0	12.80950189499512
K05781	putative phosphonate transport system ATP-binding protein	phnK	0	5.171365646774427
K09973	uncharacterized protein	K09973	0	16.528460441901636
K02674	type IV pilus assembly protein PilY1	pilY1	0	8.25138138468704
K01597	diphosphomevalonate decarboxylase [EC:4.1.1.33]	MVD, mvaD	0	27.260344305040785
K10926	MSHA pilin protein MshC	mshC	0	9.834398179716592
K16703	colanic acid/amylovoran biosynthesis glycosyltransferase [EC:2.4.-.-]	wcaL, amsK	0	17.605204187252983
K00712	poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]	tagE	0	10.525242457223996
K13009	O-antigen polymerase [EC:2.4.1.-]	wzy	0	11.883395969980091
K21557	HTH-type transcriptional regulator, polysaccharide utilization system transcription regulator	susR	0	35.45558735895191
K00113	glycerol-3-phosphate dehydrogenase subunit C	glpC	0	6.837141615501332
K08961	chondroitin-sulfate-ABC endolyase/exolyase [EC:4.2.2.20 4.2.2.21]	K08961	0	48.38138106614505
K10800	single-strand selective monofunctional uracil DNA glycosylase [EC:3.2.2.-]	SMUG1	0	7.178826195294226
K20765	6-oxocamphor hydrolase [EC:3.7.1.18]	camK	0	25.139544808448974
K20491	lantibiotic transport system permease protein	nisE, spaE, cprB, epiE	0	12.004500325962058
K20490	lantibiotic transport system ATP-binding protein	nisF, spaF, cprA, epiF	0	12.004500325962058
K07276	uncharacterized protein	K07276	0	6.648898505690773
K21416	acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha [EC:1.1.1.-]	acoA	0	20.497524839445187
K00064	D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]	E1.1.1.122	0	16.36276755878185
K13503	anthranilate synthase [EC:4.1.3.27]	trpEG	0	15.956343413132585
K13950	para-aminobenzoate synthetase [EC:2.6.1.85]	pabAB	0	19.40492652806885
K00045	mannitol 2-dehydrogenase [EC:1.1.1.67]	E1.1.1.67, mtlK	0	11.468370061724432
K07267	porin	oprB	0	14.724630331956805
K03931	glucosidase [EC:3.2.1.-]	ygjK	0	48.498559197282034
K21055	3-deoxy-D-glycero-D-galacto-nononate 9-phosphatase [EC:3.1.3.103]	E3.1.3.103	0	18.294161730557835
K21749	N-acylneuraminate/3-deoxy-D-glycero-D-galacto-nononate cytidylyltransferase [EC:2.7.7.43 2.7.7.92]	CMAS	0	18.294161730557835
K21279	3-deoxy-D-glycero-D-galacto-nononate 9-phosphate synthase [EC:2.5.1.132]	E2.5.1.132	0	24.10193745893044
K14475	inhibitor of cysteine peptidase	ICP	0	28.38970567304875
K07650	two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]	cssS	0	18.811849235790262
K19052	heparan-sulfate lyase [EC:4.2.2.8]	hepC	0	65.43264797427298
K09914	putative lipoprotein	K09914	0	30.988320304993916
K02453	general secretion pathway protein D	gspD	0	42.472780586116535
K08224	MFS transporter, YNFM family, putative membrane transport protein	ynfM	0	34.75215390098416
K13929	malonate decarboxylase alpha subunit [EC:2.3.1.187]	mdcA	0	5.495299280151172
K13931	malonate decarboxylase delta subunit	mdcC	0	5.495299280151172
K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	nifK	0	16.634685853403035
K22051	miniconductance mechanosensitive channel	mscM, bspA	0	15.622569913769762
K00684	leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]	aat	0	15.166857587749746
K13002	glycosyltransferase [EC:2.4.1.-]	wbyL	0	14.546916639895919
K00692	levansucrase [EC:2.4.1.10]	sacB	0	9.141330907900716
K01551	arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-]	arsA, ASNA1, GET3	0	17.854755080601812
K09949	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	lpxI	0	18.51626401742552
K02107	V/A-type H+/Na+-transporting ATPase subunit G/H	ATPVG, ahaH, atpH	0	23.405814681512926
K03335	inosose dehydratase [EC:4.2.1.44]	iolE	0	26.37647172992687
K02336	DNA polymerase II [EC:2.7.7.7]	polB	0	16.15814311061542
K00162	pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]	PDHB, pdhB	0	9.546676112282288
K00161	pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]	PDHA, pdhA	0	14.170128524715793
K03297	small multidrug resistance pump	emrE, qac, mmr, smr	0	25.006787404466493
K11748	glutathione-regulated potassium-efflux system ancillary protein KefG	kefG	0	15.440392598653387
K18095	multidrug efflux pump	mexY, amrB	0	21.37812132775397
K07221	phosphate-selective porin OprO and OprP	oprO_P	0	54.118681062318345
